example_id,confusion_category,label,pred_label,source_token_index,source_token,source_offset_start,source_offset_end,num_tokens,num_layers,num_heads,selected_layers,selected_heads,prob_positive_recomputed,logit_0,logit_1
2907,FN,1,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08722266554832458,1.0559436082839966,-1.2920842170715332
812,FN,1,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08729201555252075,1.1687819957733154,-1.178375005722046
1318,FN,1,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08758034557104111,1.1341041326522827,-1.2094395160675049
2859,FN,1,0,0,[CLS],0,0,47,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08825460076332092,1.047070026397705,-1.288064956665039
1266,FN,1,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08847677707672119,1.120180368423462,-1.212196707725525
68,FN,1,0,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08910512179136276,1.1024706363677979,-1.2221401929855347
1752,FN,1,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.08988536894321442,1.101872444152832,-1.2131627798080444
1253,FN,1,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09045863896608353,1.042617678642273,-1.2654300928115845
342,FN,1,0,0,[CLS],0,0,59,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0907498300075531,1.0366333723068237,-1.2678803205490112
466,FN,1,0,0,[CLS],0,0,58,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09195335954427719,1.181943655014038,-1.108070731163025
2491,FN,1,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09231650084257126,1.055013656616211,-1.2306592464447021
3307,FN,1,0,0,[CLS],0,0,48,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09323886781930923,1.093053936958313,-1.1816606521606445
3581,FN,1,0,0,[CLS],0,0,52,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09403057396411896,1.1224068403244019,-1.1429789066314697
2999,FN,1,0,0,[CLS],0,0,57,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.094359390437603,1.1118295192718506,-1.1497021913528442
1231,FN,1,0,0,[CLS],0,0,48,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09451397508382797,1.0485130548477173,-1.2112109661102295
1263,FN,1,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09466264396905899,1.0434664487838745,-1.2145217657089233
50,FN,1,0,0,[CLS],0,0,57,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09495960175991058,1.0817612409591675,-1.172766923904419
269,FN,1,0,0,[CLS],0,0,60,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09551452100276947,1.0992125272750854,-1.14887535572052
2264,FN,1,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09591598808765411,1.0394662618637085,-1.2039833068847656
3192,FN,1,0,0,[CLS],0,0,52,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09704083204269409,1.1262866258621216,-1.1042587757110596
2529,FN,1,0,0,[CLS],0,0,57,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09733499586582184,1.1664174795150757,-1.0607753992080688
3187,FN,1,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09766445308923721,1.0596473217010498,-1.1638013124465942
3699,FN,1,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09817777574062347,1.1029622554779053,-1.1146754026412964
117,FN,1,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09882306307554245,1.038205862045288,-1.1721646785736084
3609,FN,1,0,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.0994240939617157,1.0641863346099854,-1.1394535303115845
2541,FN,1,0,0,[CLS],0,0,51,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.09964483231306076,0.9378294348716736,-1.2633477449417114
17,FN,1,0,0,[CLS],0,0,61,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10005451738834381,1.1208908557891846,-1.0757282972335815
1041,FN,1,0,0,[CLS],0,0,57,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.1005743145942688,0.9692263007164001,-1.2216333150863647
451,FN,1,0,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10067980736494064,1.0604472160339355,-1.129246711730957
2370,FN,1,0,0,[CLS],0,0,52,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.1006876602768898,0.9464374780654907,-1.2431695461273193
3656,FN,1,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.1010831817984581,0.9722081422805786,-1.2130385637283325
899,FN,1,0,0,[CLS],0,0,51,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10149382054805756,0.9452198147773743,-1.235515832901001
1486,FN,1,0,0,[CLS],0,0,58,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10183250904083252,1.0476621389389038,-1.1293652057647705
732,FN,1,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10222063213586807,0.9370175004005432,-1.2357733249664307
28,FN,1,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.103425532579422,1.104946255683899,-1.0547832250595093
1255,FN,1,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10348780453205109,0.9378339648246765,-1.221224069595337
2666,FN,1,0,0,[CLS],0,0,51,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.1043245792388916,0.98590087890625,-1.164170265197754
1577,FN,1,0,0,[CLS],0,0,47,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10447999835014343,0.9284968972206116,-1.2199119329452515
96,FN,1,0,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10482701659202576,0.914449155330658,-1.23025643825531
3711,FN,1,0,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10491299629211426,0.9787799715995789,-1.1650094985961914
367,FN,1,0,0,[CLS],0,0,49,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.1051710993051529,0.9623912572860718,-1.1786526441574097
60,FN,1,0,0,[CLS],0,0,61,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.1053648293018341,1.0348039865493774,-1.1041829586029053
526,FN,1,0,0,[CLS],0,0,60,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10579194873571396,1.0168358087539673,-1.1176282167434692
3530,FN,1,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10589132457971573,0.9238058924674988,-1.2096080780029297
2172,FN,1,0,0,[CLS],0,0,52,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10658293217420578,1.1262425184249878,-0.9998874664306641
2830,FN,1,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10727526247501373,1.0484180450439453,-1.0704623460769653
1277,FN,1,0,0,[CLS],0,0,57,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.1080089583992958,1.0053794384002686,-1.1058622598648071
1940,FN,1,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10836758464574814,0.9882993102073669,-1.1192255020141602
230,FN,1,0,0,[CLS],0,0,43,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10840689390897751,0.9520747661590576,-1.155043363571167
3161,FN,1,0,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.1089794933795929,0.9646536707878113,-1.1365541219711304
667,FN,1,0,0,[CLS],0,0,53,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.1093122586607933,0.9894426465034485,-1.1083428859710693
1794,FN,1,0,0,[CLS],0,0,47,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11054284125566483,0.9610577821731567,-1.1241503953933716
3229,FN,1,0,0,[CLS],0,0,62,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11075890064239502,1.0472750663757324,-1.0357375144958496
657,FN,1,0,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11080493777990341,1.0044180154800415,-1.078127145767212
92,FN,1,0,0,[CLS],0,0,54,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.1110692098736763,0.9970856308937073,-1.0827802419662476
2328,FN,1,0,0,[CLS],0,0,49,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11112284660339355,1.04632568359375,-1.0329971313476562
2739,FN,1,0,0,[CLS],0,0,51,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11131935566663742,0.9664663076400757,-1.1108686923980713
1189,FN,1,0,0,[CLS],0,0,55,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11133472621440887,1.0591620206832886,-1.018017292022705
1933,FN,1,0,0,[CLS],0,0,57,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11164795607328415,1.016729474067688,-1.0572881698608398
1257,FN,1,0,0,[CLS],0,0,56,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11306366324424744,1.0339303016662598,-1.0258917808532715
