example_id,confusion_category,label,pred_label,source_token_index,source_token,source_offset_start,source_offset_end,num_tokens,num_layers,num_heads,selected_layers,selected_heads,prob_positive_recomputed,logit_0,logit_1
983,FN,1,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10347196459770203,1.1125773191452026,-1.0466516017913818
2686,FN,1,0,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.1043657511472702,1.0956175327301025,-1.0540130138397217
683,FN,1,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10458382219076157,1.1200966835021973,-1.0272032022476196
1379,FN,1,0,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10519788414239883,1.0610414743423462,-1.079717993736267
2215,FN,1,0,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.1053946390748024,1.0593749284744263,-1.0792961120605469
1097,FN,1,0,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10548508912324905,1.0931503772735596,-1.044561743736267
1729,FN,1,0,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10627777874469757,1.0203896760940552,-1.108949065208435
2114,FN,1,0,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10654695332050323,1.0403265953063965,-1.086181402206421
3620,FN,1,0,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10660132020711899,1.0710771083831787,-1.0548598766326904
3274,FN,1,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10689345747232437,1.0199247598648071,-1.102948546409607
783,FN,1,0,0,[CLS],0,0,113,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10689908266067505,1.082029104232788,-1.040785312652588
2166,FN,1,0,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10755867511034012,1.1501129865646362,-0.9658112525939941
1632,FN,1,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.107938751578331,1.0806151628494263,-1.031355857849121
1198,FN,1,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10826277732849121,1.0508404970169067,-1.0577696561813354
250,FN,1,0,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10859563946723938,1.0521734952926636,-1.0529932975769043
1151,FN,1,0,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10873802751302719,1.1043915748596191,-0.999305248260498
2732,FN,1,0,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.1092117503285408,1.1149016618728638,-0.9839164614677429
1298,FN,1,0,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10945561528205872,0.9875097870826721,-1.1088038682937622
598,FN,1,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10962929576635361,1.1066999435424805,-0.9878332018852234
2700,FN,1,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10971391201019287,1.1148858070373535,-0.9787809252738953
3026,FN,1,0,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.10975492000579834,0.9964211583137512,-1.0968257188796997
2487,FN,1,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11029789596796036,1.028552770614624,-1.059149146080017
2628,FN,1,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11038795113563538,1.1000169515609741,-0.9867672920227051
1041,FN,1,0,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11039114743471146,1.007915735244751,-1.0788360834121704
3404,FN,1,0,0,[CLS],0,0,109,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11092174053192139,1.1184875965118408,-0.9628726243972778
1628,FN,1,0,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.111172154545784,1.0543830394744873,-1.0244406461715698
2514,FN,1,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11134155094623566,1.1106151342391968,-0.9664953351020813
87,FN,1,0,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11166738718748093,1.0421736240386963,-1.0316479206085205
2301,FN,1,0,0,[CLS],0,0,100,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.1117919459939003,1.0233087539672852,-1.0492576360702515
333,FN,1,0,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11266636848449707,0.9873988032341003,-1.076391339302063
3346,FN,1,0,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11386343836784363,0.9940045475959778,-1.0578666925430298
3119,FN,1,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11389512568712234,1.0481393337249756,-1.00341796875
3235,FN,1,0,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11389932781457901,1.07952880859375,-0.9719868898391724
2538,FN,1,0,0,[CLS],0,0,110,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11426801234483719,1.0960360765457153,-0.9518316388130188
1315,FN,1,0,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11494924873113632,0.9196811318397522,-1.121472954750061
1289,FN,1,0,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11527248471975327,0.9954596161842346,-1.0425214767456055
1480,FN,1,0,0,[CLS],0,0,97,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11545993387699127,0.9109638333320618,-1.1251803636550903
1208,FN,1,0,0,[CLS],0,0,112,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11546879261732101,1.0474077463150024,-0.9886497855186462
1008,FN,1,0,0,[CLS],0,0,108,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11568090319633484,1.0505573749542236,-0.9834251999855042
955,FN,1,0,0,[CLS],0,0,96,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11591446399688721,0.9503108859062195,-1.081390380859375
3460,FN,1,0,0,[CLS],0,0,102,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11622538417577744,1.0610899925231934,-0.9675807952880859
2569,FN,1,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11650341004133224,1.0409462451934814,-0.9850206971168518
334,FN,1,0,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11663489043712616,0.9996846914291382,-1.025005578994751
938,FN,1,0,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11690458655357361,1.0810643434524536,-0.9410109519958496
3108,FN,1,0,0,[CLS],0,0,93,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11697524785995483,1.0528593063354492,-0.9685315489768982
1394,FN,1,0,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11706015467643738,1.0258790254592896,-0.9946900606155396
2913,FN,1,0,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11728736013174057,1.0530256032943726,-0.9653471112251282
1620,FN,1,0,0,[CLS],0,0,93,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11735334247350693,0.9777419567108154,-1.039993405342102
2212,FN,1,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11795332282781601,1.0042738914489746,-1.0076820850372314
30,FN,1,0,0,[CLS],0,0,104,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11842133849859238,0.9561923146247864,-1.0512731075286865
67,FN,1,0,0,[CLS],0,0,105,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11847955733537674,1.1184172630310059,-0.8884904980659485
3267,FN,1,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11868888884782791,1.026495099067688,-0.9784098267555237
577,FN,1,0,0,[CLS],0,0,106,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.11885751783847809,0.9680421352386475,-1.0352519750595093
3148,FN,1,0,0,[CLS],0,0,99,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.1192498430609703,0.9894824028015137,-1.01007080078125
3390,FN,1,0,0,[CLS],0,0,101,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.12006078660488129,0.9753122329711914,-1.0165424346923828
2053,FN,1,0,0,[CLS],0,0,95,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.12043525278568268,1.0425750017166138,-0.9457399249076843
7,FN,1,0,0,[CLS],0,0,103,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.120623879134655,1.060364007949829,-0.9261714220046997
1282,FN,1,0,0,[CLS],0,0,107,12,12,11,"0,1,2,3,4,5,6,7,8,9,10,11",0.12084027379751205,0.9794572591781616,-1.0050396919250488
